job_title,salary_min,salary_max,company_name,rating,location_city,location_state,hq_city,hq_state,founded,industry
Senior Big Data Engineer,94000,164000,Turner Broadcasting,3.7,Burbank, CA,New York, NY,2003,TV Broadcast & Cable Networks
Junior Business Intelligence Data Engineer,94000,164000,MotorTrend Group,2.7,El Segundo, CA,Los Angeles, CA,1948,TV Broadcast & Cable Networks
Senior Software Engineer - Data Engineering & Architecture,94000,164000,Beyond Limits,4.2,Glendale, CA,Glendale, CA,2014,Research & Development
Principal Software Engineer,94000,164000,NortonLifeLock,3.7,Culver City, CA,Tempe, AZ,2019,Internet
Director of Data Engineering,94000,164000,Age of Learning,3.3,Glendale, CA,Glendale, CA,2007,K-12 Education
Sr. Data Engineer,94000,164000,"Tentek, Inc.",2.6,Burbank, CA,Glendale, CA,1992,Consulting
Federal - Data Engineer - Senior,94000,164000,Solekai Systems Corp,4.2,Los Angeles, CA,San Diego, CA,2002,Computer Hardware & Software
Azure Data Engineer,94000,164000,System Soft Technologies,4.8,Cerritos, CA,Tampa, FL,1999,IT Services
Sr Full Stack Data Engineer,94000,164000,Turner Broadcasting,3.7,Burbank, CA,New York, NY,2003,TV Broadcast & Cable Networks
Project Engineer II,94000,164000,Clever Devices,3.6,Los Angeles, CA,Woodbury, NY,1987,Computer Hardware & Software
Sr. Data Engineer,94000,164000,Activision Publishing,3.2,Sherman Oaks, CA,Santa Monica, CA,1979,Video Games
Senior Front End Engineer – React,94000,164000,SteelHouse,3.9,Los Angeles, CA,Culver City, CA,2009,Advertising & Marketing
Senior Data Engineer,49000,98000,CyberCoders,4.2,Los Angeles, CA,Irvine, CA,1999,Staffing & Outsourcing
Data Engineer - IG Tech,49000,98000,Capital Group,3.9,Los Angeles, CA,Los Angeles, CA,1931,Investment Banking & Asset Management
Principal Front-End Engineer,49000,98000,Cornerstone OnDemand,3.9,Santa Monica, CA,Santa Monica, CA,1999,Enterprise Software & Network Solutions
"Sr Software Engineer, Data",49000,98000,Ring,3.1,Hawthorne, CA,Santa Monica, CA,2012,Computer Hardware & Software
Data Engineer,56000,108000,Sagence,4.5,Chicago, IL,Chicago, IL,2009,Consulting
Data Engineer,56000,108000,Balyasny Asset Management,3.9,Chicago, IL,Chicago, IL,2001,Investment Banking & Asset Management
Data Engineer,56000,108000,Capital One,3.9,Chicago, IL,Mc Lean, VA,1994,Banks & Credit Unions
Principal Data Engineering Architect - Data Pipelines,56000,108000,The Climate Corporation,3.3,Chicago, IL,San Francisco, CA,2006,Enterprise Software & Network Solutions
Big Data Engineer - Chicago - Future Opportunity,56000,108000,Centro,4.0,Chicago, IL,Chicago, IL,2001,Internet
Data Engineer,56000,108000,VillageMD,4.1,Chicago, IL,Chicago, IL,2013,Health Care Services & Hospitals
REMOTE Full Stack Software Engineer - Healthcare Applications,56000,108000,VillageMD,4.1,Chicago, IL,Chicago, IL,2013,Health Care Services & Hospitals
Sr. Data Engineer,56000,108000,Alliant Credit Union,3.4,Chicago, IL,Chicago, IL,1935,Banks & Credit Unions
Data Engineer,56000,108000,SADA,4.7,Chicago, IL,North Hollywood, CA,2000,IT Services
Data Engineer,56000,108000,Riskonnect,3.7,Chicago, IL,Kennesaw, GA,2007,Enterprise Software & Network Solutions
Senior Unified Communication Engineer (Cisco Focused),56000,108000,Structured Communication Systems,3.4,Chicago, IL,Clackamas, OR,1992,IT Services
Cloud Data Engineer,56000,108000,Maven Wave Partners,4.5,Chicago, IL,Chicago, IL,2008,Consulting
Senior Mobile Engineer (Contract),56000,108000,Kin + Carta,4.1,Chicago, IL,Chicago, IL,2001,Consulting
Trading Application Support Engineer,56000,108000,Akuna Capital,3.1,Chicago, IL,Chicago, IL,2011,Financial Analytics & Research
Senior Data Engineer,56000,108000,American Family Insurance,3.5,Chicago, IL,Madison, WI,1927,Insurance Carriers
Backend Python Engineer,56000,108000,Numerator,3.9,Chicago, IL,Chicago, IL,2004,IT Services
Data Engineer II,56000,108000,Grubhub,3.8,Chicago, IL,Chicago, IL,2004,Internet
Senior Java XP Engineer,56000,108000,Kin + Carta,4.1,Chicago, IL,Chicago, IL,2001,Consulting
Senior Data Engineer,56000,108000,Centric Consulting,5.0,Chicago, IL,Dayton, OH,1999,Consulting
Business Intelligence Engineer,56000,108000,"SPINS, LLC",3.5,Chicago, IL,Chicago, IL,1995,Consulting
Senior Big Data Engineer- Data Warehouse,56000,108000,Integral Ad Science,3.5,Chicago, IL,New York, NY,2009,Internet
Enterprise Data Engineer,56000,108000,NJF Global Holdings,4.2,Chicago, IL,London, United Kingdom,2003,Staffing & Outsourcing
Senior Full Stack/.NET Engineer,56000,108000,Kin + Carta,4.1,Chicago, IL,Chicago, IL,2001,Consulting
Business Systems & Data Analyst,56000,108000,Mike's Hard Lemonade,2.8,Chicago, IL,Chicago, IL,1999,Food & Beverage Manufacturing
Datacenter Engineer,56000,108000,IMC Financial Markets,4.4,Chicago, IL,Amsterdam, Netherlands,1989,Stock Exchanges
Software Engineer - Vendor Data Group,56000,108000,Jump Trading,4.4,Chicago, IL,Chicago, IL,1999,Investment Banking & Asset Management
Data Engineer,85000,158000,Balyasny Asset Management,3.9,Chicago, IL,Chicago, IL,2001,Investment Banking & Asset Management
Data Engineer,85000,158000,Capital One,3.9,Chicago, IL,Mc Lean, VA,1994,Banks & Credit Unions
Data Engineer,85000,158000,Kalderos,5.0,Chicago, IL,Chicago, IL,2016,Enterprise Software & Network Solutions
Software Engineer - Data Platform,85000,158000,Balyasny Asset Management,3.9,Chicago, IL,Chicago, IL,2001,Investment Banking & Asset Management
"Direct Trading Support Engineer, Weekend Shift",85000,158000,Jump Trading,4.4,Chicago, IL,Chicago, IL,1999,Investment Banking & Asset Management
Artificial Intelligence Engineer,85000,158000,Group O,3.1,Chicago, IL,Milan, IL,1974,Staffing & Outsourcing
Data Engineer,85000,158000,Mondo,3.8,Chicago, IL,New York, NY,2000,Staffing & Outsourcing
Backend Developer/Software Engineer,85000,158000,All Campus,4.7,Chicago, IL,Chicago, IL,2012,Colleges & Universities
Data Engineer,85000,158000,Capax Global,4.7,Chicago, IL,Chicago, IL,1998,IT Services
Data Engineer,85000,158000,Strike Social,4.3,Chicago, IL,Chicago, IL,2013,Advertising & Marketing
Data Engineer,85000,158000,Collabera,4.1,Chicago, IL,Basking Ridge, NJ,1991,IT Services
Data Engineer,85000,158000,Brad's Deals,4.1,Chicago, IL,St Thomas, VI,2001,Internet
Data Engineer,85000,158000,Apervita,4.8,Chicago, IL,Chicago, IL,2013,Enterprise Software & Network Solutions
Data Engineer,85000,158000,XSELL Technologies,3.8,Chicago, IL,Chicago, IL,2014,Enterprise Software & Network Solutions
Graduate Software Engineer,85000,158000,IMC Financial Markets,4.4,Chicago, IL,Amsterdam, Netherlands,1989,Stock Exchanges
Data Engineer,85000,158000,RAPP,3.2,Chicago, IL,New York, NY,1965,Advertising & Marketing
Data Engineer,85000,158000,GoHealth,3.2,Chicago, IL,Chicago, IL,2001,Health Care Services & Hospitals
Data Engineer,85000,158000,Concurrency,3.8,Chicago, IL,Brookfield, WI,1989,IT Services
Senior Android Engineer (Contract),85000,158000,Kin + Carta,4.1,Chicago, IL,Chicago, IL,2001,Consulting
Staff Big Data Engineer,85000,158000,Integral Ad Science,3.5,Chicago, IL,New York, NY,2009,Internet
Sr. Software Engineer,85000,158000,Kazoo,4.0,Chicago, IL,Austin, TX,2013,Computer Hardware & Software
Software Engineer,85000,158000,Echo Global Logistics,3.4,Chicago, IL,Chicago, IL,2005,Transportation Management
Software Engineer – Data,85000,158000,Morningstar,4.0,Chicago, IL,Chicago, IL,1984,Financial Analytics & Research
Senior Data Engineer,85000,158000,Leaf Trade,5.0,Chicago, IL,Chicago, IL,2017,Consulting
"Software Engineer, Data",85000,158000,Reverb,4.0,Chicago, IL,Chicago, IL,2013,Other Retail Stores
Data Engineer,85000,158000,"Insight Enterprises, Inc.",4.0,Chicago, IL,Tempe, AZ,1988,Enterprise Software & Network Solutions
Principal Data Engineering Architect - Data Pipelines,133000,210000,The Climate Corporation,3.3,Chicago, IL,San Francisco, CA,2006,Enterprise Software & Network Solutions
Data Engineer,133000,210000,VillageMD,4.1,Chicago, IL,Chicago, IL,2013,Health Care Services & Hospitals
Senior Information Security Engineer,133000,210000,Akuna Capital,3.1,Chicago, IL,Chicago, IL,2011,Financial Analytics & Research
Data Engineer,133000,210000,"Relevante, Inc.",3.1,Chicago, IL,Berwyn, PA,2002,Consulting
SAS /ETL Development Engineer - 70838BR,133000,210000,Aetna,3.3,Chicago, IL,Hartford, CT,1853,Insurance Carriers
Performance Test Engineer,133000,210000,Strata Decision Technology,4.3,Chicago, IL,Chicago, IL,1996,Computer Hardware & Software
"Data Engineer, Virtualization",133000,210000,Northern Trust,3.7,Chicago, IL,Chicago, IL,1889,Banks & Credit Unions
Application Engineer,133000,210000,Crescent Electric Supply,3.3,Elk Grove Village, IL,East Dubuque, IL,1919,Wholesale
Data Engineer,133000,210000,"Level Ex, Inc.",3.6,Chicago, IL,Chicago, IL,2015,Video Games
Senior Database Engineer,133000,210000,New Relic,4.6,Chicago, IL,San Francisco, CA,2008,Computer Hardware & Software
Data and Analytics Engineer,133000,210000,"Netrix, LLC",3.5,Chicago, IL,Bannockburn, IL,1989,IT Services
eDiscovery Pre-Sales Engineer 19-0828,133000,210000,Relativity,3.7,Chicago, IL,Chicago, IL,2001,Enterprise Software & Network Solutions
DATA ENGINEER,133000,210000,Sinai Health System,3.0,Chicago, IL,Chicago, IL,1918,Health Care Services & Hospitals
Software Engineer (Full Stack),133000,210000,VillageMD,4.1,Chicago, IL,Chicago, IL,2013,Health Care Services & Hospitals
Software Engineer,133000,210000,Strata Decision Technology,4.3,Chicago, IL,Chicago, IL,1996,Computer Hardware & Software
Data Analyst,133000,210000,BMO,3.2,Chicago, IL,Chicago, IL,1882,Banks & Credit Unions
Data Engineer - QuantumBlack,133000,210000,McKinsey & Company,4.4,Chicago, IL,New York, NY,1926,Consulting
Data Engineer,133000,210000,Spectrum Communications and Consulting,3.4,Chicago, IL,Chicago, IL,1992,Advertising & Marketing
Senior Data Engineer,133000,210000,GoHealth,3.2,Chicago, IL,Chicago, IL,2001,Health Care Services & Hospitals
Data Engineer,133000,210000,Omnitracs,3.6,Chicago, IL,Dallas, TX,1988,Computer Hardware & Software
Cloud Infrastructure Engineer,133000,210000,Maven Wave Partners,4.5,Chicago, IL,Chicago, IL,2008,Consulting
Data Engineer,133000,210000,Green Key Resources,4.5,Chicago, IL,New York, NY,2004,Staffing & Outsourcing
Big Data Engineer - Chicago - Future Opportunity,95000,99000,Centro,4.0,Chicago, IL,Chicago, IL,2001,Internet
Sr. Data Engineer,95000,99000,Alliant Credit Union,3.4,Chicago, IL,Chicago, IL,1935,Banks & Credit Unions
Data Engineer (remote),95000,99000,Thrivent,3.3,Chicago, IL,Minneapolis, MN,1902,Insurance Carriers
Web Engineer,95000,99000,PayPal,3.9,Chicago, IL,San Jose, CA,1998,Internet
"Solutions Engineer, PreSales - Chicago",95000,99000,Couchbase,4.7,Chicago, IL,Santa Clara, CA,2011,Computer Hardware & Software
"Tech Lead, Data Engineering",95000,99000,Integral Ad Science,3.5,Chicago, IL,New York, NY,2009,Internet
Big Data Engineer,95000,99000,Collabera,4.1,Chicago, IL,Basking Ridge, NJ,1991,IT Services
Senior Data Engineer,95000,99000,SADA,4.7,Chicago, IL,North Hollywood, CA,2000,IT Services
AI/ML Data Engineer,95000,99000,CYNET SYSTEMS,4.0,Chicago, IL,Ashburn, VA,2010,IT Services
Data Warehouse Engineer,95000,99000,Constellation Brands,3.2,Chicago, IL,Victor, NY,1945,Food & Beverage Manufacturing
Data Engineer-SQL-PLSQL-HANA,95000,99000,ServiceNow,3.7,Chicago, IL,Santa Clara, CA,2004,Enterprise Software & Network Solutions
Systems Engineer,95000,99000,Balyasny Asset Management,3.9,Chicago, IL,Chicago, IL,2001,Investment Banking & Asset Management
"AI/ML ,Data Engineer",95000,99000,Themesoft Inc,3.9,Chicago, IL,Plano, TX,2004,IT Services
Software Engineer - Remote,95000,99000,Donnelley Financial Solutions,2.6,Chicago, IL,Chicago, IL,2016,IT Services
Senior Big Data Engineer - QuantumBlack,95000,99000,McKinsey & Company,4.4,Chicago, IL,New York, NY,1926,Consulting
Python Software Engineer - Data Engineering,95000,99000,JPMorgan Chase,3.9,Chicago, IL,New York, NY,1799,Investment Banking & Asset Management
Data Engineering Manager,95000,99000,American Family Insurance,3.5,Chicago, IL,Madison, WI,1927,Insurance Carriers
"Enterprise Data Customer Engineer, Google Cloud",95000,99000,Google,4.4,Chicago, IL,Mountain View, CA,1998,Internet
Sr. Data Engineer,95000,99000,Allstate,3.4,Chicago, IL,Northbrook, IL,1931,Insurance Agencies & Brokerages
Data Engineer SQL-PLSQL-HANA,95000,99000,ServiceNow,3.7,Chicago, IL,Santa Clara, CA,2004,Enterprise Software & Network Solutions
Sr Information Security Engineer,95000,99000,Rush University Medical Center,3.9,Chicago, IL,Chicago, IL,1837,Health Care Services & Hospitals
Senior Data Engineer,95000,99000,ActiveCampaign,3.3,Chicago, IL,Chicago, IL,2003,Computer Hardware & Software
Senior Data Analytics Engineer,95000,99000,Uline,3.2,Chicago, IL,Pleasant Prairie, WI,1980,Wholesale
Data Engineer,67000,72000,Riskonnect,3.7,Chicago, IL,Kennesaw, GA,2007,Enterprise Software & Network Solutions
Data Engineer,67000,72000,SADA,4.7,Chicago, IL,North Hollywood, CA,2000,IT Services
Senior DevOps Engineer (Kubernetes),67000,72000,Relativity,3.7,Chicago, IL,Chicago, IL,2001,Enterprise Software & Network Solutions
Future Opportunity: Senior Software Engineer,67000,72000,Yello,3.6,Chicago, IL,Chicago, IL,2008,Enterprise Software & Network Solutions
Data Engineer (AI/ML),67000,72000,eTeam Inc.,3.7,Chicago, IL,South Plainfield, NJ,1999,Staffing & Outsourcing
Sr QA Automation Engineer - Future Opportunity,67000,72000,Centro,4.0,Chicago, IL,Chicago, IL,2001,Internet
Senior Backend Engineer - Chicago,67000,72000,Collective Health,3.1,Chicago, IL,San Francisco, CA,2013,Enterprise Software & Network Solutions
"Cloud Data Warehouse Engineer, Professional Services",67000,72000,Google,4.4,Chicago, IL,Mountain View, CA,1998,Internet
Big Data Engineer,67000,72000,Edgilent Corp.,3.9,Chicago, IL,Schaumburg, IL,2015,IT Services
Data Engineer (AWS),67000,72000,Connect Search LLC,3.7,Chicago, IL,Chicago, IL,2012,Staffing & Outsourcing
Senior Big Data Engineer,67000,72000,QuantumBlack,3.8,Chicago, IL,London, United Kingdom,2009,Consulting
Big Data Solutions Engineer (pre-sales),67000,72000,Unravel Data,4.5,Chicago, IL,Palo Alto, CA,2013,Enterprise Software & Network Solutions
Cloud/Big Data Engineer,67000,72000,Edgilent Corp.,3.9,Chicago, IL,Schaumburg, IL,2015,IT Services
Cloud Data Engineer,67000,72000,PeopleReady,3.4,Chicago, IL,Tacoma, WA,1989,Staffing & Outsourcing
Software Development Engineer (Backend),67000,72000,4C Insights,4.4,Chicago, IL,Chicago, IL,2011,Advertising & Marketing
Data Engineer,67000,72000,Elkay Manufacturing,3.5,Downers Grove, IL,Oak Brook, IL,1920,Consumer Products Manufacturing
Cloud Data Engineer (Azure) |,67000,72000,Photon Infotech,3.0,Chicago, IL,Chennai, India,1999,IT Services
"Enterprise Infrastructure Customer Engineer, Google Cloud",67000,72000,Google,4.4,Chicago, IL,Mountain View, CA,1998,Internet
Senior Software Engineer,67000,72000,Corptax,3.3,Chicago, IL,Buffalo Grove, IL,1974,Enterprise Software & Network Solutions
Senior Cloud Engineer,67000,72000,Federal Reserve Bank of Chicago,3.5,Chicago, IL,Chicago, IL,1914,Federal Agencies
Platform Engineer,67000,72000,"Emtec, Inc.",3.8,Chicago, IL,Jacksonville, FL,1995,Enterprise Software & Network Solutions
Cloud Data Engineer,53000,100000,Maven Wave Partners,4.5,Chicago, IL,Chicago, IL,2008,Consulting
Senior Data Engineer,53000,100000,American Family Insurance,3.5,Chicago, IL,Madison, WI,1927,Insurance Carriers
Platform Engineer,53000,100000,"Emtec, Inc.",3.8,Chicago, IL,Jacksonville, FL,1995,Enterprise Software & Network Solutions
Software Engineer - Remote,53000,100000,Donnelley Financial Solutions,2.6,Chicago, IL,Chicago, IL,2016,IT Services
Big Data Machine Learning Engineer,53000,100000,KeyBank National Association,3.4,Chicago, IL,Cleveland, OH,1849,Banks & Credit Unions
Sr. Software Engineer - Data,53000,100000,Foot Locker,3.6,Chicago, IL,New York, NY,1974,"Department, Clothing, & Shoe Stores"
Senior Data Engineer,53000,100000,HIMSS,2.9,Chicago, IL,Chicago, IL,1961,Health Care Services & Hospitals
Data Platform Engineer,53000,100000,Tempus,3.3,Chicago, IL,Washington, DC,1999,Financial Transaction Processing
Cloud Data Engineer (Azure),53000,100000,Photon Infotech,3.0,Chicago, IL,Chennai, India,1999,IT Services
Network Engineer (Data Capture),53000,100000,"RGM Advisors, LLC",3.9,Chicago, IL,Chicago, IL,1992,Investment Banking & Asset Management
QA Automation Engineer,53000,100000,American Access Casualty Company,2.7,Downers Grove, IL,Downers Grove, IL,1999,Insurance Carriers
Kafka Data Engineer (remote),53000,100000,Thrivent,3.3,Chicago, IL,Minneapolis, MN,1902,Insurance Carriers
Data Storage Engineer Consultant,53000,100000,Gambit Technologies,4.3,Chicago, IL,New York, NY,2004,Staffing & Outsourcing
"AI/ML - Data Engineer - Chicago, IL",53000,100000,"PRIMUS Global Services, Inc",3.7,Chicago, IL,Irving, TX,2002,Consulting
Data Platform Engineer,53000,100000,Tempus Labs,3.2,Chicago, IL,Chicago, IL,2015,Biotech & Pharmaceuticals
IT Data Engineer with Data Catalog,53000,100000,RiverPoint,3.8,Chicago, IL,Des Plaines, IL,1988,Accounting
"AI/ML , Data Engineer",53000,100000,K-Tek Resourcing LLC,3.9,Chicago, IL,Houston, TX,2006,IT Services
Data Engineer - RBD,53000,100000,Reyes Beer Division,3.3,Rosemont, IL,Rosemont, IL,1976,Wholesale
Solutions Engineer,53000,100000,Pinterest,4.1,Chicago, IL,San Francisco, CA,2010,Internet
Sr. Microsoft Data Engineer,53000,100000,"Collinwood Technology Partners, LLC",4.7,Chicago, IL,Schaumburg, IL,2014,IT Services
"Software Engineer, Post-trade Automation",53000,100000,Jump Trading,4.4,Chicago, IL,Chicago, IL,1999,Investment Banking & Asset Management
Advanced Software Engineer - Server - 20-0100,53000,100000,Relativity,3.7,Chicago, IL,Chicago, IL,2001,Enterprise Software & Network Solutions
"Senior Manager, Data Engineering",53000,100000,Integral Ad Science,3.5,Chicago, IL,New York, NY,2009,Internet
Senior Applied Data Engineer,53000,100000,Civis Analytics,3.2,Chicago, IL,Chicago, IL,2013,Enterprise Software & Network Solutions
Data Engineer - RBD,53000,100000,Martin-Brower,3.5,Des Plaines, IL,Rosemont, IL,1956,Wholesale
